spAbbr	cMmbAvgREC	pi	nCall
PTS	10.222599647802	8.4366974	3695
PTS	1.58550641924395	6.6642966	5636
PTS	3.40895636832232	10.2204788	3781
PTS	3.67265513599931	6.344236	3225
PTS	2.02914690495788	8.3229016	5186
PTS	0.728577095674881	7.0512072	5147
PTS	11.2880645915156	12.201994	4790
PTS	6.39096006508358	12.9430996	3619
PTS	2.10610401660028	6.2588902	3022
PTS	0.594095674443436	6.3940226	3827
PTS	2.90279191785323	2.8364124	3946
PTS	1.37251886027706	11.1522044	4956
PTS	16.7802867162873	11.8136578	5310
PTS	2.82363101505271	12.4082494	5831
PTS	8.36725904361793	8.8079618	4392
PTS	8.75502215521564	7.4836422	4465
PTS	3.18160917414654	7.9018496	5092
PTS	8.35381741589327	7.4623034	3762
PTS	9.39855162942176	17.5092428	6733
PTS	12.0223943432821	10.6898998	5084
PTS	5.78494242359546	9.160736	5013
PTS	6.84000491398498	9.5234686	5696
PTS	6.26375346652815	15.0241812	4696
PTS	16.0950372271824	10.7041264	5452
PTS	4.30759653688628	5.2958738	4825
PTS	13.0927479022942	4.7126578	3948
PTS	1.49111283864942	5.6216194	2533
PTS	2.45952207225766	4.7027042	3253
PTS	3.59899921803409	3.9046938	4177
PTS	7.59232240383655	5.1081058	2902
PTS	7.49478977418643	8.8307242	4910
PTS	2.49451700369704	6.5803704	4698
PTS	13.3178211543728	10.8079678	4334
PTS	6.84772995936799	9.561878	5463
PTS	3.2960779930113	5.7524912	4356
PTS	8.70016258994897	15.2204836	6688
PTS	2.4175131685886	11.2133646	7469
PTS	8.82224324159626	11.523469	5582
PTS	2.06633241875906	9.2119482	4424
PTS	1.91833540513888	11.0071094	3541
PTS	7.13785168767425	6.0739668	2802
PTS	11.0106028560719	7.001422	2693
PTS	17.6807959455471	10.611665	3540
PTS	8.14377886379208	10.1379798	4431
PTS	24.6412024959992	5.9288748	3677
PTS	0.849705616704014	7.9046938	4668
PTS	7.84106990137965	8.2759568	3004
PTS	11.6387651824162	7.6571824	3406
PTS	6.94668074833153	5.4438108	4008
PTS	10.1472280019689	6.4836398	2712
PTS	17.1785234512938	5.5576114	4904
PTS	3.4388613135942	9.7638712	2686
PTS	15.794694022544	3.817923	2998
PTS	15.7857819509611	4.6301546	2923
PTS	8.92648214411202	8.951637	4228
PTS	14.2837820079241	12.17212	5630
PTS	8.6071914998689	13.5320086	3513
PTS	16.7794858314925	6.4196292	4160
PTS	9.70267455447953	10.7652922	4119
PTS	13.0812969335203	4.9630132	3318
PTS	11.2891232528458	6.6429606	4112
PTS	6.17429900725567	5.5817932	3010
PTS	68.7798681447797	14.7553342	5555
PTS	47.4094703769534	18.5547632	6263
PTS	42.3644831338512	13.0341372	5342
PTS	16.5252925891233	16.4665678	5043
PTS	4.51247387516743	8.1507776	3837
PTS	8.80882930975475	9.310099	4262
PTS	19.0971649286299	13.748219	5570
PTS	5.09050323213577	8.5533454	4836
PTS	3.76262933862065	5.6557608	2582
PTS	12.6494637887744	14.2418182	7024
PTS	38.9412386413724	10.8378368	3082
PTS	20.7929501531259	9.53627	2705
PTS	20.7929294303437	14.4495	4471
PTS	7.36899428071148	10.9743952	3444
PTS	16.3041787274654	16.35846	4985
PTS	9.40971530469933	9.5448074	2964
PTS	21.4417747515166	10.6045518	2971
PTS	10.4423485203553	12.2432426	4933
PTS	23.8948819100351	7.3684202	3096
PTS	33.3816745213889	13.5106686	3332
PTS	5.29966097783028	10.5106666	2681
PTS	2.16450312278825	7.7027018	3778
PTS	6.54724303134109	14.2176386	4981
PTS	35.5563650434256	12.7624464	5208
PTS	18.7605814170757	13.4765294	4496
PTS	10.3125119616942	11.9914612	3362
PTT	20.5868649788961	7.2412786	3343
PTT	20.6293204815912	11.6793732	3996
PTT	15.6895405534826	14.4412826	4760
PTT	25.1540828253198	15.17461	2961
PTT	7.6875753204176	8.1254026	3551
PTT	9.64513655433333	17.66033	4130
PTT	17.5062618117505	18.5095368	4636
PTT	24.8796271062995	14.6254076	4037
PTT	24.8797711454533	9.6238202	3733
PTT	24.8791620128997	8.3238162	2769
PTT	20.8049041194447	16.4746132	4293
PTT	6.93027616780838	6.0301644	2509
PTT	1.13335922687465	7.4079492	2994
PTT	8.00037022415529	8.2079442	3764
PTT	18.7394872254894	6.0746124	2762
PTT	13.0394474836769	13.0777876	4688
PTT	6.13973178256211	11.4920744	3190
PTT	3.3458553134718	6.4539758	3602
PTT	1.77151839195034	6.2603232	2853
PTT	3.4875576319994	15.5365172	3492
PTT	7.29483393230865	10.4984214	3388
PTT	8.04715311870776	9.6158846	4773
PTT	13.180360213786	8.8269966	3465
PTT	9.24861766238995	14.5063586	3767
PTT	2.20401156131152	4.6761948	2758
PTT	2.93536133609603	8.255564	5796
PTT	6.74584760857404	9.0857216	4021
PTT	5.7634170786377	10.0396862	3397
PTT	7.2768000304762	8.6920698	2894
PTT	2.91890706118187	12.7365166	3934
PTT	12.3114093567019	10.6714378	3044
PTT	9.3953296864878	13.5158868	3589
PTT	12.3953925006646	11.439691	2608
PTT	2.95534544680065	7.62699	3266
PTT	7.05987022466644	8.1095298	2676
PTT	6.51242495435629	22.1285852	6384
PTT	11.463157769683	10.9730236	3590
PTT	11.575292855773	10.230164	3029
PTT	10.1778563985594	9.0619106	3063
PTT	2.25868236601964	8.9809614	3965
PTT	7.24081362597335	10.1873134	3027
PTT	3.25819570107218	7.0571468	3091
PTT	10.6921456686878	11.9730252	3691
PTT	17.8860415823687	8.988899	3012
PTT	17.9138451100721	11.7682656	3791
PTT	3.84306338045693	8.0904844	4339
PTT	9.75225848715152	9.9142972	3538
PTT	13.4596609461068	12.138103	2799
PTT	5.51026792103179	15.4047826	6451
PTT	4.12937968801431	15.5047694	4025
PTT	3.02146292529605	9.1809554	3054
PTT	13.2394242098595	16.8238204	4612
PTT	7.72732283628539	5.6888958	3787
PTT	5.4644053450419	7.9857214	3053
PTT	6.11357679056849	9.7571562	2990
PTT	7.1537301930859	12.4142924	3635
PTT	1.21489139589512	11.1190528	5631
PTT	3.06666479768678	12.4571534	3850
PTT	3.85979490900253	6.5825436	3189
PTT	2.23648457690027	12.461919	4599
PTT	0.553337385567072	6.0015888	5137
PTT	6.30464288389867	16.288903	4761
PTT	7.46231891849278	12.2825528	3623
PTT	3.10988651047077	11.6746154	3830
PTT	0.604892781747175	6.5984196	3946
PTT	4.0811096619292	15.5777924	4776
PTT	8.32623688644544	17.9539816	4680
PTT	4.5078613982511	13.7000148	5795
PTT	10.3868804441294	12.7904934	4290
PTT	16.3442787571852	10.22064	4465
PTT	7.01944848497295	11.0333458	5184
PTT	17.565933772738	11.3968352	3689
PTT	9.51696731110045	19.8270006	6734
PTT	5.08607838590014	12.1206462	5179
PTT	3.83657385763402	11.95874	4825
PTT	8.85425361792699	12.2809612	5359
PTT	1.65684798947728	12.7127158	4726
PTT	14.4175153018782	13.9793762	5542
PTT	16.4873169590054	6.3730232	5100
PTT	6.74552720658261	6.6555646	3927
PTT	10.9982582945355	7.5634938	2536
PTT	10.1254530927	7.4634994	3270
PTT	4.14651784906486	6.6873088	4178
PTT	5.10907966688623	8.9158784	2888
PTT	5.71877521292725	11.1952448	4911
PTT	1.88238933038972	6.766676	4694
PTT	9.13078769560251	15.2761972	4662
PTT	6.1656216260567	13.7381082	5508
PTT	10.3517851582606	7.4873092	4350
PTT	13.5931216656007	4.8047676	2635
PTT	10.4811458203664	16.3587452	6688
PTT	4.12554119358107	16.236525	7666
PTT	9.99384281480651	11.2238242	4764
PTT	13.1831547439559	12.6508066	4494
PTT	3.31263540089894	11.8079464	3815
PTT	7.46832466016158	9.0381016	3323
PTT	24.1630462319565	7.5634982	2561
PTT	23.0374654513866	12.2349276	3394
PTT	13.012608268783	15.6142992	4302
PTT	16.6636978035678	10.3968334	3792
PTT	11.153031492268	7.6444512	4514
PTT	2.30273620052226	6.0333426	2533
PTT	7.56922711932161	9.60953	3062
PTT	19.1176669227568	9.766675	3354
PTT	15.4188786621568	9.6857208	4087
PTT	6.27681137860069	7.6381022	2992
PTT	5.12489871429809	9.2365168	4794
PTT	5.68025468925323	11.2079432	2786
PTT	17.1870091877107	7.3476244	3166
PTT	10.4809780840178	9.006358	2864
PTT	11.9302598066401	9.9428618	3928
PTT	26.1482954838185	19.1031886	5567
PTT	24.9429112318658	13.549219	3533
PTT	37.1606162494903	7.9571498	2523
PTT	10.2639608743369	7.6158822	4157
PTT	4.83581680619363	8.4222312	4183
PTT	5.99597776768759	6.0317536	3340
PTT	15.5911478053721	6.7698486	4094
PTT	11.0181952099477	5.5222262	2996
PTT	44.4143939572484	17.3444606	5616
PTT	35.3038760668594	20.6143056	6678
PTT	21.083993576342	13.6841404	5376
PTT	23.2210164629811	14.1587438	5083
PTT	16.2927568903614	9.685725	4030
PTT	24.6274447493828	10.1650906	4326
PTT	17.8783050696351	21.417474	5465
PTT	8.35191310442201	10.7254096	4970
PTT	3.33414561350993	6.466671	2527
PTT	6.5124362627361	18.727002	6959
PTT	17.4543117007909	11.6095304	3064
PTT	21.3337115594483	11.2587428	2771
PTT	28.7854020728367	16.0381126	4973
PTT	10.2360854383471	12.8365204	3456
PTT	13.1759654157135	12.5476334	4777
PTT	11.6893465156423	8.1365152	3063
PTT	11.6338654981454	10.0095302	2742
PTT	15.84016131463	14.3095332	4948
PTT	19.4851884660586	12.7714372	3181
PTT	9.32766140597397	15.912715	3077
PTT	14.8526453803456	8.4047696	2667
PTT	14.8527355475733	10.2841362	3834
PTT	11.8723550094883	14.8809638	4954
PTT	30.1065644991531	14.4063636	5147
PTT	30.1062759280372	14.85874	4494
PTT	14.6001108553794	16.117467	3384
PTV	13.0541502587834	3.0346317	4187
PTV	13.2361059718086	10.6493417	4112
PTV	3.11587339037294	9.8528064	4900
PTV	9.78630503306655	2.2987	2685
PTV	5.29329321348188	10.1645033	3010
PTV	7.79345998177758	6.9047585	3559
PTV	14.4716853187705	10.7445852	4254
PTV	28.5588230100098	8.5541071	4941
PTV	11.8176617350155	7.5541115	4182
PTV	9.88380456411134	5.8138536	3779
PTV	8.93092965984561	4.6796532	2768
PTV	14.8408546671297	4.9696962	2625
PTV	14.7755092643464	2.7705616	4362
PTV	14.4377124144074	1.454544	2578
PTV	14.2631308464436	0.3549782	3027
PTV	8.0433842854511	1.5974014	3843
PTV	15.3361724065066	2.1168824	2785
PTV	15.5720420627749	4.3290034	6520
PTV	23.2841341963264	14.8225104	4709
PTV	4.13051570283005	4.2510793	3768
PTV	11.9833696140672	5.406923	3615
PTV	1.9846942826854	2.8874436	3715
PTV	5.87265111097349	3.2510795	3407
PTV	14.3046991351066	5.8051898	5584
PTV	8.40823365464927	6.5194772	3902
PTV	4.43343251892985	7.6580036	3988
PTV	0.907267579564406	4.4718604	2758
PTV	1.95832067417152	8.0909105	5662
PTV	2.57334576743054	6.9653649	4313
PTV	12.3332543591904	5.2986967	3406
PTV	0.462372609252062	3.7662305	2900
PTV	2.79057463608285	5.1038934	3974
PTV	2.74220469898562	1.9134195	3159
PTV	1.25661868161016	1.3982677	3471
PTV	4.69927685370265	4.0606071	2607
PTV	1.45909409835224	7.2467552	3335
PTV	22.3485965294608	5.2813864	3148
PTV	2.14216935286229	19.5887502	6375
PTV	3.55384494443825	7.3939389	4373
PTV	16.2853431258901	3.0303016	3235
PTV	0.95942652270087	2.3809516	3179
PTV	3.47918712385504	3.229434	4109
PTV	10.7510808748164	4.9696939	3301
PTV	10.7389006193795	3.1471834	2986
PTV	15.4925450229465	6.6450164	3897
PTV	5.44651091055698	5.2164502	3348
PTV	8.7967247461917	5.4415536	3767
PTV	15.1699606841179	3.5367954	4234
PTV	0.6204608865982	3.3376596	3746
PTV	7.97991360468074	1.683981	2742
PTV	6.42247001404523	3.4632014	6458
PTV	0.355319604951536	3.9523776	4228
PTV	0.375212432906566	4.5541082	3108
PTV	2.47751063469232	2.930735	4627
PTV	12.8879161623642	1.6666661	3687
PTV	12.8935088431621	1.4112542	3067
PTV	13.0237746922301	3.0692613	2963
PTV	12.4406221784618	5.9090868	3698
PTV	2.51383778327515	6.2943674	5611
PTV	6.84076509201991	7.0995608	3872
PTV	4.87578308595391	6.3290016	3206
PTV	4.52249393892189	9.9826752	4942
PTV	15.673609911143	7.424237	5118
PTV	3.8783188159211	14.9480468	4830
PTV	0.350134637127193	1.6190464	3699
PTV	3.36533021414856	1.0216442	3071
PTV	4.526242029478	6.779215	3830
PTV	1.59171450140365	2.4242415	3946
PTV	1.77359540715644	2.1688295	5113
PTV	3.17182138075112	3.2077923	5576
PTV	2.65990031532543	2.1082234	5923
PTV	1.18781905171215	4.3636323	4958
PTV	8.61738270837285	3.523806	4465
PTV	4.22279947709522	5.0302983	5164
PTV	32.0616783652547	8.6363617	3793
PTV	19.0748016994631	13.0259719	6956
PTV	26.2967676359659	8.0735885	5098
PTV	4.04217145640403	8.7748861	5009
PTV	6.00730613366439	8.8484817	5836
PTV	2.30222149413206	6.9177465	4726
PTV	19.5759977932326	9.2251033	5795
PTV	7.73480356319723	4.5238087	5435
PTV	3.69979216682777	3.8311663	4068
PTV	1.00542648135748	1.2597392	2536
PTV	3.85284016094029	2.0822502	3275
PTV	4.92580810155374	1.9523809	4175
PTV	4.92936181553939	0.7012985	2910
PTV	2.02506987091384	6.6363586	4907
PTV	0.41388431215269	4.0086542	4698
PTV	2.24111930102917	2.0086565	4556
PTV	2.96560852383962	6.2857085	5531
PTV	1.01601030330714	3.389607	4360
PTV	2.59385542994657	3.5973999	2611
PTV	5.9657669453925	8.0216389	6676
PTV	0.87210131522519	4.8181781	7276
PTV	4.07662766520314	7.6839767	6104
PTV	3.03857086556617	4.8484806	3936
PTV	4.36160527829119	6.705622	4536
PTV	13.3427667166008	4.5541139	3936
PTV	22.2307721697089	1.8787865	3647
PTV	22.5828120769155	10.7402549	4785
PTV	19.168900526039	5.0043253	3328
PTV	2.45531682970774	2.5541109	4952
PTV	0.542629771501564	1.9610379	7196
PTV	0.433825171266388	2.6320323	5501
PTV	9.10713373573064	1.3722933	2855
PTV	13.8741985214249	1.9956696	3344
PTV	5.16722730340634	2.9826823	3709
PTV	2.49595477235843	5.398266	4679
PTV	12.180747486567	7.7056245	3181
PTV	12.8180107042909	4.7229411	5472
PTV	12.6295553413609	4.4025976	2847
PTV	3.40509176742957	4.9350639	3485
PTV	24.785606444006	7.5064898	4746
PTV	10.7497786954983	3.6147163	4177
PTV	17.8907611843284	10.1947967	6331
PTV	51.5048477745047	7.2251037	4027
PTV	51.5051280635542	5.5021606	2545
PTV	51.5017592050452	4.6623347	2523
PTV	51.4993034107818	9.8225076	4221
PTV	37.747410803982	1.7316001	4209
PTV	3.30014832409004	2.0259737	3373
PTV	1.32152258636714	3.1601725	4112
PTV	15.2200531975539	3.1645016	3028
PTV	46.8078967206776	5.6926365	5976
PTV	36.5926158559882	11.9740206	7136
PTV	27.9849061908588	7.5021606	5912
PTV	14.6255520926763	6.6320318	5161
PTV	6.50130646081833	1.9437216	4166
PTV	2.42044326503694	3.7315985	4974
PTV	7.76132436013986	9.8614701	5536
PTV	16.7415500294659	5.2986993	5056
PTV	10.3072449723228	5.0303035	2570
PTV	9.39845607606826	12.9523728	7048
PTV	4.04000753034697	5.3549765	3210
PTV	31.3510387646242	3.5670989	2816
PTV	7.39458960190134	8.1644981	5451
PTV	11.2796893885553	3.818179	3515
PTV	11.0277537029833	15.9090806	5346
PTV	21.1090430538363	2.6190452	3035
PTV	0.991215523064315	3.7619021	2973
PTV	12.8028128622143	15.5281395	4978
PTV	17.6930153182158	9.0303033	3536
PTV	23.8394880186417	11.0043243	3042
PTV	7.50772539835484	1.6450202	2714
PTV	12.5785961119032	4.7619014	3875
PTV	10.6723377957288	9.2900379	5006
PTV	20.5116426573308	6.6190468	6478
PTV	23.2345877558602	8.2640649	5307
PTV	26.7690928172602	7.303028	3977
PAB	8.31625322613519	9.6320284	2679
PAB	20.7029438824605	11.0173106	3712
PAB	22.2636919203973	14.9004256	3240
PAB	31.0651642668519	14.7272619	3877
PAB	13.9241646009537	16.7662234	3746
PAB	20.4048040815526	20.6796427	3388
PAB	9.49017590816444	15.1601626	3955
PAB	1.69940219175106	6.1688283	2656
PAB	0.909751447626061	9.896103	3434
PAB	0.474248639750834	3.3593054	2899
PAB	5.72507988824004	13.4631924	3488
PAB	8.10458279977986	9.2294308	3616
PAB	1.97430247277975	7.3593069	2542
PAB	10.4420303800325	8.7618997	3500
PAB	1.4781860931463	7.3679599	2648
PAB	9.38124995091689	19.8051887	5777
PAB	6.53470824432871	13.7489123	4634
PAB	9.06817304870849	11.1904687	2625
PAB	4.5238322542773	8.1558402	2936
PAB	6.0968863983171	13.4069165	2968
PAB	5.25470076523462	9.9134154	2642
PAB	3.24986219795526	14.1212159	3376
PAB	5.72903984533235	11.5627658	3210
PAB	11.2404939823136	12.4545395	5688
PAB	3.28664080618974	10.5454493	3190
PAB	13.7974156911203	10.6839808	3003
PAB	2.15366437591463	13.3160127	3942
PAB	1.23012646658312	15.3895999	3533
PAB	1.37702498881126	10.5021621	2813
PAB	4.2347464033642	9.7272693	3015
PAB	1.1131941247335	15.6926333	3370
PAB	1.23463117538312	6.991342	2533
PAB	0.950907786051427	9.9956635	3755
PAB	13.7125756376403	17.7229365	5209
PAB	5.18722574312293	11.4978281	2924
PAB	6.77837975047127	20.1125414	4377
PAB	8.4878860914378	12.0302956	2589
PAB	19.3934859262971	22.2250938	3768
PAB	3.8582393502604	16.0519377	3443
PAB	6.42972836605707	17.8398169	4088
PAB	17.3195802333128	7.9913351	2778
PAB	10.5986134658855	13.9090875	4056
PAB	12.4278699758543	10.5064869	3214
PAB	2.73686588824815	13.5368027	3339
PAB	1.71936566727924	18.1168676	6558
PAB	3.06945772112922	13.0779198	3983
PAB	11.1821549696901	17.9090885	5615
PAB	2.33007774820713	11.4458798	3847
PAB	4.14204813495558	6.0562761	2721
PAB	10.9859282950898	10.341987	2757
PAB	2.9393156604368	17.1947976	3632
PAB	4.66533731533358	21.3376544	5615
PAB	0.726339370577876	10.0735882	4492
PAB	1.55953906339465	11.5627699	2599
PAB	2.25138962816593	18.1601617	3262
PAB	3.57366433221137	13.2770454	3514
PAB	1.55567377784582	14.207782	4328
PAB	0.881429496094802	9.6623336	3422
PAB	10.9496423132749	10.7445847	3560
PAB	2.12417631156892	11.3073576	4423
PAB	1.15428394339357	8.4112534	2931
PAB	1.2311546315901	12.9090795	3851
PAB	4.7778231103319	16.1168763	3726
PAB	6.8625733994414	20.2294249	4515
PAB	7.28865086712187	21.8960965	4563
PAB	1.55389177618975	25.9480527	5717
PAB	1.55929737158915	12.5194762	4174
PAB	3.04874548997655	14.3463181	4844
PAB	1.14034215469116	13.8744512	6931
PAB	2.27248632970296	8.6363594	3360
PAB	2.18929107268743	31.1818046	7463
PAB	3.99466663545876	13.5151486	3938
PAB	2.45655403213181	24.848473	5649
PAB	2.85609042133919	17.8095147	5190
PAB	2.55701180118393	16.0173091	4892
PAB	1.52995001516755	7.9999957	3441
PAB	1.49749573194271	11.0216428	2805
PAB	0.87163137522657	7.6233724	3752
PAB	1.04016578641622	12.0043257	4072
PAB	0.783515402708939	7.0822449	3472
PAB	0.415900010089139	6.4848451	4478
PAB	0.896262733470032	13.8528033	4554
PAB	0.878742130513569	8.5281323	5202
PAB	5.54570412312392	11.9393891	5417
PAB	1.67432398097655	16.3030275	5205
PAB	0.879911126949535	7.3982726	2623
PAB	2.2296044729258	18.3766143	5944
PAB	5.45788908079751	20.3636235	7718
PAB	0.579503173007118	11.61904	4677
PAB	9.58775444318903	22.7445709	5206
PAB	1.07860064192053	8.7186106	5147
PAB	0.374982879087263	5.5238063	2899
PAB	0.349974416183285	8.3030263	3455
PAB	0.308124378304291	4.7402576	3640
PAB	2.48203882131194	19.3376484	5442
PAB	1.37614560766828	11.0043249	5191
PAB	11.7210842248791	13.1947987	4653
PAB	0.156746787094921	9.4025913	5776
PAB	0.184440176331176	6.2857116	5412
PAB	1.67745965363859	17.6883033	5595
PAB	6.61948322519003	12.6709877	2886
PAB	3.10761571392578	13.831159	4168
PAB	1.67489372188756	9.1515087	4650
PAB	1.08319581970634	12.5064855	3567
PAB	12.4895759586027	13.8744515	2990
PAB	16.3948471077112	13.8571346	4344
PAB	13.8736532285105	11.4935006	2748
PAB	11.3888332886535	15.268389	2546
PAB	18.6034577211321	13.1601686	3460
PAB	5.05279136557955	29.4025811	4534
PAB	6.54339114506517	14.5627637	3867
PAB	14.3600331602184	21.2294242	4162
PAB	11.887562181585	14.8225062	3391
PAB	9.28470199110585	10.0432828	2738
PAB	39.6792050320801	20.8787761	3272
PAB	16.502348919517	18.7575669	3849
PAB	11.9691137558177	22.4718423	5194
PAB	41.649612891398	13.6190402	3220
PAB	41.1990063450726	17.0432801	3990
PAB	12.370535533499	13.597394	2551
PAB	4.35826328059251	9.6406888	2695
PAB	19.3706959318976	28.3982513	6445
PAB	34.7823969000208	10.6190417	3280
PAB	34.7814888571239	15.3246667	3597
PAB	34.783739567351	23.3289935	3530
PAB	34.7340903476927	15.3722845	2635
PAB	22.5037938405555	10.8398207	3255
PAB	30.5034645623311	19.367956	3735
PAB	18.6166146471664	17.1125462	3902
PAB	39.192513766151	13.4372187	2944
PAB	39.7264932371241	18.662332	4129
PAB	11.7897370474508	30.9220759	5751
PAB	36.5153911460789	10.6536726	2937
PAB	17.1128724572119	23.1904661	4469
PAB	23.2702602451493	22.6233691	3699
PAB	14.5215005336939	13.7532449	3306
PAB	19.5626547045744	16.8268279	3654
PAB	12.0146913885403	18.9047532	3162
PAB	34.5979377613475	18.5238014	4028
PAB	13.7314700213253	15.4025912	3696
PAB	5.48024821769066	15.8138417	2704
PAB	6.61857970204927	24.3722874	4873
PAB	18.6233852405997	16.2813749	3759
PAB	17.5280548235511	10.9653613	3062
PAB	11.4615034918336	17.6017222	3420
PAB	16.5959515062923	19.6969538	4624
PAB	15.5890677580873	33.9523592	6329
PAB	7.98734116949504	13.4848431	3419
PAB	32.2678749604551	16.7575656	3348
PPY	37.4425049228455	8.4804615	3746
PPY	19.9071786872063	5.3655203	2821
PPY	22.7114714283715	14.9287394	3909
PPY	14.488618739665	9.9356333	3789
PPY	10.174258380627	10.0988495	2775
PPY	4.50123979018496	5.7701171	3313
PPY	21.9088566892826	1.2000007	2545
PPY	23.8683880520483	4.7310347	3451
PPY	2.00284482328775	5.9724133	2734
PPY	6.10157749507846	6.8321847	2538
PPY	6.74463080132269	17.8666649	5412
PPY	7.24177432791072	16.9908078	4474
PPY	16.7017710829714	7.6827584	2581
PPY	7.2216312910471	6.9494258	3031
PPY	9.30685438830531	11.5471244	2896
PPY	1.74256112788548	10.2505788	3288
PPY	3.84907133491922	3.4229875	2912
PPY	7.8948583988649	8.9379321	3887
PPY	14.306619894777	6.5149445	2825
PPY	14.1385609466628	3.9931048	2687
PPY	3.78355825079569	11.4896548	3410
PPY	8.28865890072873	8.6551755	3487
PPY	8.62928724262034	2.3655182	2950
PPY	4.09515552458491	11.5793099	2974
PPY	4.44705666628817	7.8252896	3249
PPY	2.49820725457975	8.7609197	3840
PPY	10.3661903676444	16.3701186	5041
PPY	4.4145993465993	14.5195384	2894
PPY	4.88518816877302	11.0551754	4330
PPY	3.40984047290096	7.1218404	2512
PPY	7.87680057521545	15.6229896	3689
PPY	14.8048187696876	11.5609217	3227
PPY	3.91451291808131	11.937935	4108
PPY	2.22912581865121	10.0091994	2536
PPY	1.48666734154582	9.2321857	4000
PPY	10.7582692754677	8.6160943	3114
PPY	1.1488387792221	3.6367803	3267
PPY	4.96037569512913	12.0735663	6878
PPY	6.55293746878525	7.9999992	3980
PPY	6.56092008677816	13.7494242	5496
PPY	1.39937482901852	4.1379334	3595
PPY	1.14462690292473	6.4252878	2760
PPY	0.561626556648592	7.8850561	2784
PPY	1.05641724778517	14.2436831	3647
PPY	5.3451729361374	23.8896617	5146
PPY	1.95336323269057	14.4160947	3700
PPY	7.40768751231006	10.2068991	2607
PPY	1.63368319336174	14.2252885	3198
PPY	27.5914446985615	13.1471318	4301
PPY	4.51681372874324	8.7425361	3553
PPY	2.35242899369123	15.2000065	3441
PPY	7.64601601034607	7.8137965	4334
PPY	1.55508024409814	8.2781612	2880
PPY	0.560659018793235	8.5402296	3734
PPY	1.75822460627733	9.2988565	3551
PPY	4.04404704062197	5.2091919	4267
PPY	3.41930927807066	13.3885069	4674
PPY	0.24590314435744	9.2344817	5649
PPY	3.36811308113344	12.7816148	3878
PPY	2.88818002225231	11.2114978	4548
PPY	22.8589603803972	10.9954118	7020
PPY	8.98583665435274	2.5379312	3366
PPY	2.18768596146456	8.2390863	7243
PPY	2.21730867126542	2.6000014	3490
PPY	5.02392814339896	13.8137917	5266
PPY	0.244815849483969	3.4942545	4527
PPY	0.754583045075459	12.6528772	4890
PPY	1.26273148745021	3.9724131	2976
PPY	0.0411240647489881	9.3632192	2731
PPY	1.74239197625515	10.7701187	3692
PPY	1.39733585547337	5.2850579	4070
PPY	0.948262036493847	5.6942529	3235
PPY	0.200921767688217	7.9034515	4499
PPY	0.902171568289547	12.3218388	4504
PPY	0.665439334415572	11.5287279	5075
PPY	0.407605544486429	5.4137893	5295
PPY	1.80556873997818	5.3241359	5157
PPY	1.73624198029934	8.4137951	5883
PPY	0.694104766739588	28.7724231	7686
PPY	0.462779082317343	17.0942594	4548
PPY	0.462779082317343	18.2252841	5162
PPY	0.462779082317343	7.6160964	5148
PPY	0.462779082317343	4.7172427	2839
PPY	0.462779082317343	11.2551738	3398
PPY	0.462779082317343	5.5333329	3652
PPY	0.462779082317343	9.0850581	5136
PPY	0.462779082317343	6.4574658	5126
PPY	0.462779082317343	7.7747137	4607
PPY	0.462779082317343	12.0781521	5832
PPY	0.462779082317343	12.3356271	5321
PPY	0.462779082317343	14.6574749	5520
PPY	16.2320366102831	6.5931028	2752
PPY	9.71170827095196	8.9034481	3233
PPY	5.22809238197395	7.5632132	3234
PPY	20.7480577911669	9.6620686	2582
PPY	24.0205267119179	4.0045971	3279
PPY	30.2593874770297	15.0160963	4120
PPY	11.2645266882224	12.7448304	3341
PPY	10.9681124081771	14.1678187	6430
PPY	23.3522810944341	7.5862073	2590
PPY	23.3512114883144	4.6896565	3534
PPY	19.1939517997276	8.5770095	3700
PPY	12.403684236705	4.6229882	2917
PPY	30.3623890725493	19.1586192	5606
PPY	3.47381098888747	12.7908007	3313
PPY	63.2947832291456	18.1011566	3951
PPY	25.287450847359	10.2321848	2609
PPY	11.9302038752187	14.2988583	5773
PPY	39.7899294248036	5.9310358	2800
PPY	30.6880975020267	7.3264371	2884
PPY	26.6198473164082	7.7563242	3117
PPY	22.4324934259543	16.1448326	3650
PPY	27.2791554931816	16.8712666	3873
PPY	24.5203531892163	10.7356355	2651
PPY	21.4594360385836	14.7241369	3882
PPY	38.8125231876015	19.7379334	5455
PPY	38.9416175542339	15.9425307	4014
PPY	38.9370711941764	13.1034512	3434
PPY	22.4305117940272	12.273561	3291
PPY	27.7067437413184	13.9632196	3907
PPY	19.9682577958461	8.5494219	3047
PPY	10.1177526581586	8.8436821	4187
PPY	11.437843257241	5.0390799	3532
PPY	6.31342943405123	10.0758638	2837
PPY	12.364208297113	14.1264458	4697
PPY	17.4162037874756	11.5057508	3036
PPY	17.4258135044246	8.7425275	3196
PPY	13.5861113353488	12.5287338	3089
PPY	26.4573741901647	15.377012	4727
PPY	64.6962015679362	21.2436868	5582
PPY	22.143310831478	5.1977019	3404
PPY	1.54047586499038	3.8459777	2701
